Address,cities,lat,long,address_full
3532 JOHNSON AVENUE 10463.0,"3532 Johnson Ave, The Bronx, NY 10463, USA",40.8861813,-73.9094934,3532 JOHNSON AVENUE 10463.0
218 LAFAYETTE STREET 10012.0,"218 Lafayette St, New York, NY 10012, USA",40.7220169,-73.99781569999999,218 LAFAYETTE STREET 10012.0
4429B KISSENA BOULEVARD 11355.0,"4429b Kissena Blvd, Flushing, NY 11355, USA",40.7533225,-73.8218515,4429B KISSENA BOULEVARD 11355.0
122 UNIVERSITY PLACE 10003.0,"122 University Pl, New York, NY 10003, USA",40.7347882,-73.9923021,122 UNIVERSITY PLACE 10003.0
30 PRINCE STREET 10012.0,"Little Cupcake Bakeshop (Meeting Place), 30 Prince St, New York, NY 10012, USA",40.7228476,-73.9948435,30 PRINCE STREET 10012.0
275 CHURCH STREET 10013.0,"275 Church St, New York, NY 10013, USA",40.718464,-74.004823,275 CHURCH STREET 10013.0
695 MANHATTAN AVENUE 11222.0,"695 Manhattan Ave, Brooklyn, NY 11222, USA",40.7252519,-73.9518379,695 MANHATTAN AVENUE 11222.0
200 WEST   50 STREET 10019.0,"200 W 50th St, New York, NY 10019, USA",40.7610573,-73.9835993,200 WEST   50 STREET 10019.0
286 GRAHAM AVENUE 11211.0,"286 Graham Ave, Brooklyn, NY 11211, USA",40.7121195,-73.9438486,286 GRAHAM AVENUE 11211.0
114 MACDOUGAL STREET 10012.0,"114 Macdougal St, New York, NY 10012, USA",40.7296665,-74.00057129999999,114 MACDOUGAL STREET 10012.0
2006 3 AVENUE 10029.0,"2006 3rd Ave, New York, NY 10029, USA",40.7943967,-73.94293979999999,2006 3 AVENUE 10029.0
70 MAJOR DEEGAN EXPRESSWAY 10471.0,"70 Major Deegan Expy, The Bronx, NY 10471, USA",40.8950775,-73.8814393,70 MAJOR DEEGAN EXPRESSWAY 10471.0
400 5 AVENUE 10018.0,"400 5th Ave, New York, NY 10018, USA",40.7501833,-73.98375899999999,400 5 AVENUE 10018.0
PIER 79 W 38TH ST 10018.0,"79 W 38th St, New York, NY 10018, USA",40.752351,-73.9856096,PIER 79 W 38TH ST 10018.0
2 PENN PLAZA 10121.0,"390 7th Ave, New York, NY 10001, USA",40.7498317,-73.9916586,2 PENN PLAZA 10121.0
721 4 AVENUE 11232.0,"721 4th Ave, Brooklyn, NY 11232, USA",40.6611815,-73.9970037,721 4 AVENUE 11232.0
736 WEST  181 STREET 10033.0,"736 W 181st St, New York, NY 10033, USA",40.8505637,-73.9376813,736 WEST  181 STREET 10033.0
532 WEST   46 STREET 10036.0,"532 W 46th St, New York, NY 10036, USA",40.76253870000001,-73.99505479999999,532 WEST   46 STREET 10036.0
121 SMITH STREET 11201.0,"121 Smith St, Charleston, SC 29403, USA",32.7853807,-79.943469,121 SMITH STREET 11201.0
920 BROADWAY 11206.0,"920 Broadway, Brooklyn, NY 11206, USA",40.6972212,-73.9361012,920 BROADWAY 11206.0
7015 AUSTIN STREET 11375.0,"70-15 Austin St, Forest Hills, NY 11375, USA",40.720862,-73.846375,7015 AUSTIN STREET 11375.0
911 7 AVENUE 10019.0,"911 7th Ave, New York, NY 10019, USA",40.7659427,-73.9794867,911 7 AVENUE 10019.0
61 BERGEN STREET 11201.0,"61 Bergen St, Brooklyn, NY 11201, USA",40.6871184,-73.9908801,61 BERGEN STREET 11201.0
334 AUDUBON AVENUE 10033.0,"334 Audubon Ave, New York, NY 10033, USA",40.8492965,-73.9321197,334 AUDUBON AVENUE 10033.0
12 EAST   41 STREET 10017.0,"12 E 41st St, New York, NY 10017, USA",40.75238179999999,-73.9806608,12 EAST   41 STREET 10017.0
1481 MYRTLE AVENUE 11237.0,"1481 Myrtle Ave, Brooklyn, NY 11237, USA",40.6991709,-73.91648620000001,1481 MYRTLE AVENUE 11237.0
239 WEST    4 STREET 10014.0,"239 West 4th Street, New York, NY 10014, USA",40.734537,-74.0029004,239 WEST    4 STREET 10014.0
4024 COLLEGE POINT BOULEVARD 11354.0,"4024 College Point Blvd, Flushing, NY 11354, USA",40.7573044,-73.835146,4024 COLLEGE POINT BOULEVARD 11354.0
20402 HILLSIDE AVENUE 11423.0,"204-02 Hillside Avenue, Jamaica, NY 11423, USA",40.7201488,-73.7608449,20402 HILLSIDE AVENUE 11423.0
7020 AUSTIN STREET 11375.0,"70-20 Austin St, Forest Hills, NY 11375, USA",40.7205717,-73.8464128,7020 AUSTIN STREET 11375.0
14625 NORTHERN BOULEVARD 11354.0,"146-25 Northern Blvd, Flushing, NY 11354, USA",40.7654079,-73.8198049,14625 NORTHERN BOULEVARD 11354.0
6122 FRESH POND ROAD 11379.0,"6122 Fresh Pond Rd, Middle Village, NY 11379, USA",40.7137377,-73.9015975,6122 FRESH POND ROAD 11379.0
1718 HYLAN BOULEVARD 10305.0,"1718 Hylan Blvd, Staten Island, NY 10305, USA",40.5867953,-74.0914961,1718 HYLAN BOULEVARD 10305.0
0 WEST 42 STREET nan,"W 42nd St, New York, NY 10036, USA",40.7578775,-73.99132759999999,0 WEST 42 STREET nan
448 9 STREET 11215.0,"448 9th St, Brooklyn, NY 11215, USA",40.66662150000001,-73.9814991,448 9 STREET 11215.0
214 EAST   45 STREET 10017.0,"214 E 45th St, New York, NY 10017, USA",40.752247,-73.97229399999999,214 EAST   45 STREET 10017.0
7009 AUSTIN STREET 11375.0,"70-09 Austin St, Flushing, NY 11375, USA",40.721023,-73.8466183,7009 AUSTIN STREET 11375.0
111 8 AVENUE 10011.0,"8th Ave, Brooklyn, NY, USA",40.637755,-74.007206,111 8 AVENUE 10011.0
462 BROADWAY 10013.0,"462 Broadway, New York, NY 10013, USA",40.7208264,-74.00035540000002,462 BROADWAY 10013.0
448 MYRTLE AVENUE 11205.0,"448 Myrtle Ave, Brooklyn, NY 11205, USA",40.6930743,-73.96750999999999,448 MYRTLE AVENUE 11205.0
25205 UNION TURNPIKE 11426.0,"252-05 Union Tpke, Queens, NY 11426, USA",40.7438849,-73.7183869,25205 UNION TURNPIKE 11426.0
409411 ATLANTIC AVENUE nan,"Atlantic Ave, New York, NY, USA",40.6763012,-73.9081386,409411 ATLANTIC AVENUE nan
14605 JAMAICA AVENUE 11435.0,"146-05 Jamaica Ave, Jamaica, NY 11435, USA",40.7019878,-73.8086958,14605 JAMAICA AVENUE 11435.0
1226 SOUTHERN BOULEVARD 10459.0,"1226 Southern Blvd, The Bronx, NY 10459, USA",40.8293602,-73.8915452,1226 SOUTHERN BOULEVARD 10459.0
1735 2 AVENUE 10128.0,"1735 2nd Ave, New York, NY 10128, USA",40.780337,-73.95033289999999,1735 2 AVENUE 10128.0
3404 31 AVENUE 11106.0,"34-04 31st Ave, Queens, NY 11106, USA",40.7630746,-73.92091719999999,3404 31 AVENUE 11106.0
701 WEST  180 STREET 10033.0,"701 W 180th St, New York, NY 10033, USA",40.8497744,-73.9367005,701 WEST  180 STREET 10033.0
3110 THOMSON AVENUE 11101.0,"31-10 Thomson Ave, Long Island City, NY 11101, USA",40.7438795,-73.9351386,3110 THOMSON AVENUE 11101.0
1924 AVENUE U 11229.0,"1924 Avenue U, Brooklyn, NY 11229, USA",40.5990999,-73.9517668,1924 AVENUE U 11229.0
4330 BOSTON ROAD 10475.0,"4330 Boston Rd, The Bronx, NY 10475, USA",40.8895783,-73.8199657,4330 BOSTON ROAD 10475.0
568 FLATBUSH AVENUE 11225.0,"568 Flatbush Ave, Brooklyn, NY 11225, USA",40.6597987,-73.96085599999999,568 FLATBUSH AVENUE 11225.0
1601 CORTELYOU ROAD 11226.0,"1601 Cortelyou Rd, Brooklyn, NY 11226, USA",40.641932,-73.96342,1601 CORTELYOU ROAD 11226.0
520 HENRY STREET 11231.0,"520 Henry St, Brooklyn, NY 11231, USA",40.6834148,-73.99996709999999,520 HENRY STREET 11231.0
1900 BROADWAY 10023.0,"1900 Broadway, New York, NY 10023, USA",40.7714137,-73.9817508,1900 BROADWAY 10023.0
335 UNION AVENUE 11211.0,"335 Union Ave, Brooklyn, NY 11211, USA",40.7103843,-73.9512507,335 UNION AVENUE 11211.0
878 MANOR ROAD 10314.0,"878 Manor Rd, Staten Island, NY 10314, USA",40.6052395,-74.12120879999999,878 MANOR ROAD 10314.0
273 1 AVENUE 10003.0,"273 1st Avenue, New York, NY 10003, USA",40.7324991,-73.9820027,273 1 AVENUE 10003.0
360 AMSTERDAM AVENUE 10024.0,"360 Amsterdam Ave, New York, NY 10024, USA",40.7821643,-73.97943649999999,360 AMSTERDAM AVENUE 10024.0
365 PARK AVENUE SOUTH 10016.0,"365 Park Ave S, New York, NY 10016, USA",40.7421174,-73.984741,365 PARK AVENUE SOUTH 10016.0
3320 30 AVENUE 11103.0,"33-20 30th Ave, Long Island City, NY 11103, USA",40.765623,-73.919241,3320 30 AVENUE 11103.0
0 106 STREET & 5 AVENUE nan,Error,0.0,0.0,0 106 STREET & 5 AVENUE nan
1206 STRATFORD AVENUE 10472.0,"1206 Stratford Ave, The Bronx, NY 10472, USA",40.8295377,-73.87544849999999,1206 STRATFORD AVENUE 10472.0
60 UNIVERSITY PLACE 10003.0,"60 University Pl, New York, NY 10003, USA",40.732905,-73.9938852,60 UNIVERSITY PLACE 10003.0
9701 SHORE FRONT PKWY 11693.0,"9701 Shore Front Pkwy, Far Rockaway, NY 11693, USA",40.5829861,-73.8178538,9701 SHORE FRONT PKWY 11693.0
8601 SHORE FRONT PKWY 11693.0,"8601 Shore Front Pkwy, Far Rockaway, NY 11693, USA",40.5843999,-73.8118892,8601 SHORE FRONT PKWY 11693.0
81 ALLEN STREET 10002.0,"81 Allen St, New York, NY 10002, USA",40.7180094,-73.99134149999999,81 ALLEN STREET 10002.0
3409 BROADWAY 10031.0,"Broadway, New York, USA",40.908288,-73.896564,3409 BROADWAY 10031.0
6321 8 AVENUE 11220.0,"6321 8th Ave, Brooklyn, NY 11220, USA",40.6333309,-74.01164109999999,6321 8 AVENUE 11220.0
101 MAIDEN LANE 10038.0,"101 Maiden Ln, New York, NY 10038, USA",40.7069666,-74.0066697,101 MAIDEN LANE 10038.0
4513 MANHATTAN COLLEGE PARKWAY 10471.0,"4513 Manhattan College Pkwy, The Bronx, NY 10471, USA",40.8897891,-73.9009525,4513 MANHATTAN COLLEGE PARKWAY 10471.0
334 CENTRAL AVENUE 11221.0,Error,0.0,0.0,334 CENTRAL AVENUE 11221.0
11000 ROCKAWAY BOULEVARD 11420.0,"11000 Rockaway Blvd, South Ozone Park, NY 11420, USA",40.6716795,-73.833452,11000 ROCKAWAY BOULEVARD 11420.0
691 KNICKERBOCKER AVENUE 11221.0,"691 Knickerbocker Ave, Brooklyn, NY 11221, USA",40.6946549,-73.9108164,691 KNICKERBOCKER AVENUE 11221.0
5 WEST TREMONT AVENUE 10453.0,"5 W Tremont Ave, The Bronx, NY 10453, USA",40.8521139,-73.9096211,5 WEST TREMONT AVENUE 10453.0
383 CARROLL STREET 11231.0,"383 Carroll St, Brooklyn, NY 11231, USA",40.6786076,-73.989775,383 CARROLL STREET 11231.0
21200 23 AVENUE 11360.0,"21200 23 Ave NW, Edmonton, AB T6R 2L8, Canada",53.4572192,-113.5876139,21200 23 AVENUE 11360.0
1083 2 AVENUE 10022.0,"1083 2nd Ave, New York, NY 10022, USA",40.7595389,-73.965392,1083 2 AVENUE 10022.0
14613 ARCHER AVENUE 11435.0,"146-13 Archer Ave, Jamaica, NY 11435, USA",40.7006944,-73.8082247,14613 ARCHER AVENUE 11435.0
136 WEST   46 STREET 10036.0,"136 W 46th St, New York, NY 10036, USA",40.7578642,-73.9839921,136 WEST   46 STREET 10036.0
2925 VETERANS ROAD WEST 10309.0,"2925 Veterans Rd W, Staten Island, NY 10309, USA",40.5273314,-74.2307259,2925 VETERANS ROAD WEST 10309.0
240 COLUMBUS AVENUE 10023.0,"240 Columbus Ave, New York, NY 10023, USA",40.7769784,-73.9793528,240 COLUMBUS AVENUE 10023.0
1216 5 AVENUE 10029.0,"1216 5th Ave, New York, NY 10029, USA",40.7918853,-73.9525805,1216 5 AVENUE 10029.0
274 WEST  145 STREET 10039.0,"274 W 145th St, New York, NY 10039, USA",40.82248329999999,-73.9414958,274 WEST  145 STREET 10039.0
1701 1 AVENUE 10128.0,"1701 1st Avenue, New York, NY 10128, USA",40.778414,-73.9486109,1701 1 AVENUE 10128.0
5012 AVENUE M 11234.0,"5012 Avenue M, Brooklyn, NY 11234, USA",40.621071,-73.9265904,5012 AVENUE M 11234.0
30 ROCKEFELLER PLAZA 10112.0,"30 Rockefeller Plaza # 20, New York, NY 10112, USA",40.7589426,-73.9793564,30 ROCKEFELLER PLAZA 10112.0
217 EAST   49 STREET 10017.0,"217 E 49th St, New York, NY 10017, USA",40.7549692,-73.9703031,217 EAST   49 STREET 10017.0
1762 2 AVENUE 10128.0,"1762 2nd Ave, New York, NY 10128, USA",40.78145180000001,-73.9486798,1762 2 AVENUE 10128.0
2801 MERMAID AVENUE 11224.0,Error,0.0,0.0,2801 MERMAID AVENUE 11224.0
857 ATLANTIC AVENUE 11238.0,"857 Atlantic Ave, Brooklyn, NY 11238, USA",40.6814977,-73.9650147,857 ATLANTIC AVENUE 11238.0
8618 3 AVENUE 11209.0,"8618 3rd Ave, Brooklyn, NY 11209, USA",40.6229885,-74.03149259999999,8618 3 AVENUE 11209.0
19403 NORTHERN BOULEVARD 11358.0,"194-03 Northern Blvd, Flushing, NY 11358, USA",40.7581608,-73.7874753,19403 NORTHERN BOULEVARD 11358.0
2383 WESTCHESTER AVENUE 10461.0,"2383 Westchester Ave, The Bronx, NY 10461, USA",40.8370761,-73.8466653,2383 WESTCHESTER AVENUE 10461.0
1559 RICHMOND ROAD 10304.0,"1559 Richmond Rd, Staten Island, NY 10304, USA",40.5915008,-74.1012157,1559 RICHMOND ROAD 10304.0
2124 BROADWAY 10023.0,"2124 Broadway, New York, NY 10023, USA",40.780456,-73.9810431,2124 BROADWAY 10023.0
517 LEXINGTON AVENUE 10017.0,"517 Lexington Ave, New York, NY 10017, USA",40.7553115,-73.9729558,517 LEXINGTON AVENUE 10017.0
259 FIRST AVENUE 10003.0,"259 1st Avenue, New York, NY 10003, USA",40.7321896,-73.9821995,259 FIRST AVENUE 10003.0
330 HALSEY STREET 11216.0,"330 Halsey St, Brooklyn, NY 11216, USA",40.6826961,-73.94065359999999,330 HALSEY STREET 11216.0
724 LYDIG AVENUE 10462.0,"724 Lydig Ave, The Bronx, NY 10462, USA",40.8543642,-73.8665091,724 LYDIG AVENUE 10462.0
763 EAST GUNHILL ROAD 10467.0,"763 E Gun Hill Rd, The Bronx, NY 10467, USA",40.8766793,-73.8631554,763 EAST GUNHILL ROAD 10467.0
2515 BOSTON ROAD 10467.0,"2515 Boston Rd, The Bronx, NY 10467, USA",40.86378970000001,-73.8651783,2515 BOSTON ROAD 10467.0
9215 PARSONS BOULEVARD 11433.0,"9215 Parsons Blvd, Jamaica, NY 11433, USA",40.7030411,-73.7998571,9215 PARSONS BOULEVARD 11433.0
44 EAST   92 STREET 10128.0,"44 E 92nd St, New York, NY 10128, USA",40.7844446,-73.95588930000001,44 EAST   92 STREET 10128.0
596 MANHATTAN AVENUE 11222.0,"596 Manhattan Ave, Brooklyn, NY 11222, USA",40.72309420000001,-73.9502369,596 MANHATTAN AVENUE 11222.0
782 RICHMOND TERRACE 10301.0,"782 Richmond Terrace, Staten Island, NY 10301, USA",40.644489,-74.09826900000002,782 RICHMOND TERRACE 10301.0
13688 ROOSEVELT AVENUE 11354.0,"136-88 Roosevelt Ave, Flushing, NY 11354, USA",40.760168,-73.8269517,13688 ROOSEVELT AVENUE 11354.0
10912 NORTHERN BOULEVARD 11368.0,"109-12 Northern Blvd, Flushing, NY 11368, USA",40.7576377,-73.8598253,10912 NORTHERN BOULEVARD 11368.0
59 WEST   44 STREET 10036.0,"59 W 44th St, New York, NY 10036, USA",40.7559927,-73.9823172,59 WEST   44 STREET 10036.0
1124 3 AVENUE 10065.0,"1124 3rd Ave, New York, NY 10065, USA",40.765835,-73.96377439999999,1124 3 AVENUE 10065.0
548 LINCOLN AVENUE 10306.0,"548 Lincoln Ave, Staten Island, NY 10306, USA",40.571984,-74.0951588,548 LINCOLN AVENUE 10306.0
3601 35 AVENUE 11106.0,"36-01 35th Ave, Astoria, NY 11106, USA",40.7563454,-73.9239496,3601 35 AVENUE 11106.0
167 CHAMBERS STREET 10007.0,"167 Chambers St, New York, NY 10013, USA",40.7163198,-74.0105647,167 CHAMBERS STREET 10007.0
1603 CORTELYOU ROAD 11226.0,"1603 Cortelyou Rd, Brooklyn, NY 11226, USA",40.6418916,-73.9633396,1603 CORTELYOU ROAD 11226.0
310 BEDFORD AVENUE 11249.0,"310 Bedford Ave, Brooklyn, NY 11249, USA",40.713836,-73.9619965,310 BEDFORD AVENUE 11249.0
387 COURT STREET 11231.0,"387 Court St, Brooklyn, NY 11231, USA",40.6800223,-73.9967534,387 COURT STREET 11231.0
79 RICHARDSON STREET 11211.0,"79 Richardson St, Brooklyn, NY 11211, USA",40.7186103,-73.9487971,79 RICHARDSON STREET 11211.0
312 5 AVENUE 10001.0,"312 5th Ave, New York, NY 10001, USA",40.7470502,-73.98597180000002,312 5 AVENUE 10001.0
144 WEST   65 STREET 10023.0,"144 W 65th St, New York, NY 10023, USA",40.7733827,-73.98354900000001,144 WEST   65 STREET 10023.0
456 SUTTER AVENUE 11212.0,"456 Sutter Ave, Brooklyn, NY 11212, USA",40.6682163,-73.9021214,456 SUTTER AVENUE 11212.0
1001 WHITE PLAINS ROAD 10472.0,"1001 White Plains Rd, The Bronx, NY 10472, USA",40.8265688,-73.8602635,1001 WHITE PLAINS ROAD 10472.0
3766 74 STREET 11372.0,"37-66 74th Street, Flushing, NY 11372, USA",40.7471124,-73.8916109,3766 74 STREET 11372.0
0 W 41ST ST nan,Error,0.0,0.0,0 W 41ST ST nan
2173 WHITE PLAINS ROAD 10462.0,"2173 White Plains Rd, The Bronx, NY 10462, USA",40.8557433,-73.8679062,2173 WHITE PLAINS ROAD 10462.0
272 BLEECKER STREET 10014.0,"272 Bleecker St, New York, NY 10014, USA",40.73154,-74.0033414,272 BLEECKER STREET 10014.0
101 EAST  167 STREET 10452.0,"101 E 167th St, The Bronx, NY 10452, USA",40.8352173,-73.9192178,101 EAST  167 STREET 10452.0
343 BROOME STREET 10013.0,"343 Broome St, New York, NY 10013, USA",40.7195958,-73.9948655,343 BROOME STREET 10013.0
22 HOWARD STREET 10013.0,"27-11 Howard St, New York, NY 10013, USA",40.7194367,-74.0003614,22 HOWARD STREET 10013.0
100 CHURCH STREET 10007.0,"100 Church St, New York, NY 10007, USA",40.7132993,-74.0101098,100 CHURCH STREET 10007.0
1832 SCHENECTADY AVENUE 11234.0,"1832 Schenectady Ave, Brooklyn, NY 11234, USA",40.6276157,-73.9309993,1832 SCHENECTADY AVENUE 11234.0
4133 KISSENA BOULEVARD 11355.0,"4133 Kissena Blvd, Flushing, NY 11355, USA",40.7581137,-73.828434,4133 KISSENA BOULEVARD 11355.0
5 FRONT STREET 11201.0,"5 Front St, Brooklyn, NY 11201, USA",40.7026903,-73.9931265,5 FRONT STREET 11201.0
35 WEST   36 STREET 10018.0,"35 W 36th St, New York, NY 10018, USA",40.75066899999999,-73.985265,35 WEST   36 STREET 10018.0
2109 BROADWAY 10023.0,"2109 Broadway, New York, NY 10023, USA",40.7801955,-73.9822322,2109 BROADWAY 10023.0
152 WEST   26 STREET 10001.0,"152 W 26th St, New York, NY 10001, USA",40.7455256,-73.9937621,152 WEST   26 STREET 10001.0
728 FRANKLIN AVENUE 11238.0,"728 Franklin Ave, Brooklyn, NY 11238, USA",40.6737724,-73.9570832,728 FRANKLIN AVENUE 11238.0
50 CENTRAL PARK SOUTH 10019.0,"50 Central Park S, New York, NY 10019, USA",40.7654533,-73.9761597,50 CENTRAL PARK SOUTH 10019.0
4917 69TH ST 11377.0,"4917a 69th St, Flushing, NY 11377, USA",40.7370431,-73.8956877,4917 69TH ST 11377.0
120 BAY STREET 10301.0,"120 Bay St, Staten Island, NY 10301, USA",40.6394665,-74.0757939,120 BAY STREET 10301.0
192 MERCER STREET 10012.0,"192 Mercer St, New York, NY 10012, USA",40.726203,-73.997038,192 MERCER STREET 10012.0
268 CLINTON STREET 11201.0,"268 Clinton St, Brooklyn, NY 11201, USA",40.6878008,-73.9957434,268 CLINTON STREET 11201.0
1205 BOARDWALK 11224.0,Error,0.0,0.0,1205 BOARDWALK 11224.0
1496 1 AVENUE 10075.0,"1496 1st Avenue, New York, NY 10075, USA",40.7716797,-73.95294109999999,1496 1 AVENUE 10075.0
554 WEST  181 STREET 10033.0,"554 W 181st St, New York, NY 10033, USA",40.8487565,-73.932974,554 WEST  181 STREET 10033.0
29 WEST   35 STREET 10001.0,"20 W 34th St, New York, NY 10001, USA",40.7484405,-73.98566439999999,29 WEST   35 STREET 10001.0
4128 MAIN ST 11355.0,"41-28 Main St, Flushing, NY 11355, USA",40.7571727,-73.8293161,4128 MAIN ST 11355.0
7814 NEW UTRECHT AVENUE 11214.0,"7814 New Utrecht Ave, Brooklyn, NY 11214, USA",40.6130429,-74.0010168,7814 NEW UTRECHT AVENUE 11214.0
4614 NEW UTRECHT AVENUE 11219.0,"4614 New Utrecht Ave, Brooklyn, NY 11219, USA",40.6388959,-73.9946209,4614 NEW UTRECHT AVENUE 11219.0
341 LENOX AVENUE 10027.0,"341 Lenox Ave, New York, NY 10027, USA",40.809368,-73.944751,341 LENOX AVENUE 10027.0
1015 AVENUE H 11230.0,"1015 Avenue H, Brooklyn, NY 11230, USA",40.6296351,-73.966485,1015 AVENUE H 11230.0
307 7 AVENUE 10001.0,"307 7th Ave, New York, NY 10001, USA",40.7467751,-73.99327,307 7 AVENUE 10001.0
16415 BOOTH MEMORIAL AVENUE 11365.0,"16415 Booth Memorial Ave, Fresh Meadows, NY 11365, USA",40.7422391,-73.79955869999999,16415 BOOTH MEMORIAL AVENUE 11365.0
236 9 AVENUE 10001.0,"236 9th Ave, New York, NY 10011, USA",40.7473222,-74.0004691,236 9 AVENUE 10001.0
3113 DITMARS BLVD 11105.0,"31-13 Ditmars Blvd, Long Island City, NY 11105, USA",40.7758834,-73.90997,3113 DITMARS BLVD 11105.0
451455 MORRIS PK AVE nan,"Morris Park Ave, The Bronx, NY, USA",40.8465281,-73.85986869999999,451455 MORRIS PK AVE nan
1115 HYLAN BOULEVARD 10305.0,"1115 Hylan Blvd, Staten Island, NY 10305, USA",40.5988206,-74.079729,1115 HYLAN BOULEVARD 10305.0
3779 103 STREET 11368.0,"37-79 103rd St, Flushing, NY 11368, USA",40.75122,-73.86309899999999,3779 103 STREET 11368.0
1474 BROADWAY 11221.0,Error,0.0,0.0,1474 BROADWAY 11221.0
6729 MAIN ST 11367.0,"67-29 Main St, Flushing, NY 11367, USA",40.7335258,-73.82492839999999,6729 MAIN ST 11367.0
150 East 42nd Street 10017.0,"150 E 42nd St, New York, NY 10017, USA",40.7506384,-73.97476499999999,150 East 42nd Street 10017.0
89 GUYON AVENUE 10306.0,"89 Guyon Ave, Staten Island, NY 10306, USA",40.5649225,-74.12771219999999,89 GUYON AVENUE 10306.0
241 SOUTH    4 STREET 11211.0,"241 S 4th St, Brooklyn, NY 11211, USA",40.71044759999999,-73.9585061,241 SOUTH    4 STREET 11211.0
1 WEST   59 STREET 10019.0,"1 W 59th St, New York, NY 10019, USA",40.7646585,-73.97413949999999,1 WEST   59 STREET 10019.0
1413 MADISON AVENUE 10029.0,"1413 Madison Ave, New York, NY 10029, USA",40.788369,-73.95315699999999,1413 MADISON AVENUE 10029.0
1297 LEXINGTON AVENUE 10128.0,"1297 Lexington Ave, New York, NY 10128, USA",40.7803316,-73.9547278,1297 LEXINGTON AVENUE 10128.0
125 EAST   50 STREET 10022.0,"125 E 50th St, New York, NY 10022, USA",40.7564828,-73.97206840000001,125 EAST   50 STREET 10022.0
14120 HOLLY AVENUE 11355.0,"141-20 Holly Ave, Flushing, NY 11355, USA",40.751652,-73.81733799999999,14120 HOLLY AVENUE 11355.0
8015 18 AVENUE 11214.0,"18th Ave, Brooklyn, NY, USA",40.6191321,-73.99017169999999,8015 18 AVENUE 11214.0
14 EAST   33 STREET 10016.0,"14 E 33rd St, New York, NY 10016, USA",40.7473468,-73.9843202,14 EAST   33 STREET 10016.0
1457 ST JOHNS PLACE 11213.0,"1457 St Johns Pl, Brooklyn, NY 11213, USA",40.6706785,-73.9298117,1457 ST JOHNS PLACE 11213.0
850 7 AVENUE 10019.0,"850 7th Ave, New York, NY 10019, USA",40.7640104,-73.9813028,850 7 AVENUE 10019.0
0 BATTERY PARK 10004.0,"Battery Park, New York, NY 10004, USA",40.7032775,-74.0170279,0 BATTERY PARK 10004.0
139 4 AVENUE 10003.0,"139 4th Ave, New York, NY 10003, USA",40.7337211,-73.98965799999999,139 4 AVENUE 10003.0
2102 EAST   15 STREET 11229.0,"2102 E 15th St, Brooklyn, NY 11229, USA",40.5985874,-73.9565786,2102 EAST   15 STREET 11229.0
1215 SURF AVENUE 11224.0,"1215 Surf Ave, Brooklyn, NY 11224, USA",40.5758186,-73.9800874,1215 SURF AVENUE 11224.0
1043 44 DRIVE 11101.0,"10-43 44th Dr, Long Island City, NY 11101, USA",40.748894,-73.9500728,1043 44 DRIVE 11101.0
7901 BROADWAY 11373.0,"7901 Broadway, Elmhurst, NY 11373, USA",40.74447019999999,-73.8861336,7901 BROADWAY 11373.0
1149 1 AVENUE 10065.0,"1149 1st Avenue, New York, NY 10065, USA",40.7621148,-73.9603867,1149 1 AVENUE 10065.0
200 9TH AVE 10011.0,"200 9th Ave, New York, NY 10011, USA",40.74588869999999,-74.0014391,200 9TH AVE 10011.0
1221 JEROME AVENUE 10452.0,"1221 Jerome Ave, The Bronx, NY 10452, USA",40.8369979,-73.92197469999999,1221 JEROME AVENUE 10452.0
4410 FT HAMILTON PARKWAY 11219.0,"4410 Fort Hamilton Pkwy, Brooklyn, NY 11219, USA",40.6407186,-73.99458419999999,4410 FT HAMILTON PARKWAY 11219.0
4346 42 STREET 11104.0,"W 42nd St, New York, NY 10036, USA",40.7578775,-73.99132759999999,4346 42 STREET 11104.0
3308 QUEENS BOULEVARD 11101.0,"3308 Queens Blvd, Long Island City, NY 11101, USA",40.7443174,-73.9313423,3308 QUEENS BOULEVARD 11101.0
3406 31ST AVE 11106.0,"34-06 31st Ave, Queens, NY 11106, USA",40.7629439,-73.9208965,3406 31ST AVE 11106.0
6 FERRY TERMINAL DRIVE 10301.0,Error,0.0,0.0,6 FERRY TERMINAL DRIVE 10301.0
4110 149 PLACE 11355.0,"41-10 149th Pl, Flushing, NY 11355, USA",40.7619824,-73.8147233,4110 149 PLACE 11355.0
137 EAST BROADWAY 10002.0,"137 E Broadway, New York, NY 10002, USA",40.7137889,-73.9915698,137 EAST BROADWAY 10002.0
